detection_model,metric,dataset,model,correlation,pvalue,significant
microsoft/deberta-v3-small,SENT_LEN_STD,qa,qwen72b,0.1621165052247646,0.34484278371960897,False
microsoft/deberta-v3-small,SENT_LEN_STD,abstracts,qwen32b,-0.1217290528492568,0.4794204853491827,False
microsoft/deberta-v3-small,SENT_LEN_STD,news,qwen32b,-0.27733728327722373,0.10150489460818948,False
microsoft/deberta-v3-small,SENT_LEN_STD,reviews,qwen32b,0.017262089608897926,0.9204041930269137,False
microsoft/deberta-v3-small,SENT_LEN_STD,qa,qwen32b,0.5996709038023491,0.00011099218250142205,True
microsoft/deberta-v3-small,SENT_LEN_STD,abstracts,qwen14b,-0.2420930852131653,0.1548645414228798,False
microsoft/deberta-v3-small,SENT_LEN_STD,news,qwen14b,0.08230570477619231,0.6332075830104301,False
microsoft/deberta-v3-small,SENT_LEN_STD,reviews,qwen14b,-0.13954614052558112,0.4169575787786416,False
microsoft/deberta-v3-small,SENT_LEN_STD,qa,qwen14b,0.07550728115918866,0.6616177269330354,False
microsoft/deberta-v3-small,SENT_LEN_STD,abstracts,solar,-0.3718616734131026,0.025536178020947736,True
microsoft/deberta-v3-small,SENT_LEN_STD,news,solar,-0.2691503924193894,0.11243111874770648,False
microsoft/deberta-v3-small,SENT_LEN_STD,reviews,solar,0.5173052478880171,0.0012343114149553506,True
microsoft/deberta-v3-small,SENT_LEN_STD,qa,solar,0.18324841986670115,0.28471887287253805,False
microsoft/deberta-v3-small,len_in_characters,abstracts,mistral,0.42014892228571576,0.010734559358611166,True
microsoft/deberta-v3-small,len_in_characters,news,mistral,-0.2305306301108364,0.17616090642983046,False
microsoft/deberta-v3-small,len_in_characters,reviews,mistral,0.31384593581473075,0.06231786986210602,False
microsoft/deberta-v3-small,len_in_characters,qa,mistral,0.6602075263544634,1.1810038024752687e-05,True
microsoft/deberta-v3-small,len_in_characters,abstracts,deepseek,-0.24404006471569356,0.1514707649472693,False
microsoft/deberta-v3-small,len_in_characters,news,deepseek,0.49930299932105504,0.0019344235103436068,True
microsoft/deberta-v3-small,len_in_characters,reviews,deepseek,0.2905081279734885,0.08564651403346936,False
microsoft/deberta-v3-small,len_in_characters,qa,deepseek,0.692120822490918,2.926363911249828e-06,True
microsoft/deberta-v3-small,len_in_characters,abstracts,llama3.3,0.12815888104410803,0.45633487683360063,False
microsoft/deberta-v3-small,len_in_characters,news,llama3.3,0.15120769017659452,0.3786942025207501,False
microsoft/deberta-v3-small,len_in_characters,reviews,llama3.3,-0.1191613957915407,0.48880642649972944,False
microsoft/deberta-v3-small,len_in_characters,qa,llama3.3,-0.4603727132915026,0.004723315141522504,True
microsoft/deberta-v3-small,len_in_characters,abstracts,qwen72b,-0.04831357798896929,0.779619889454741,False
microsoft/deberta-v3-small,len_in_characters,news,qwen72b,0.24227636012933304,0.15454274417571723,False
microsoft/deberta-v3-small,len_in_characters,reviews,qwen72b,0.025237814245356992,0.8838378131965924,False
microsoft/deberta-v3-small,len_in_characters,qa,qwen72b,0.046078051647330684,0.7895823952548614,False
microsoft/deberta-v3-small,len_in_characters,abstracts,qwen32b,-0.15863015632135272,0.3554548364162434,False
microsoft/deberta-v3-small,len_in_characters,news,qwen32b,-0.2505703846850639,0.14048292093589523,False
microsoft/deberta-v3-small,len_in_characters,reviews,qwen32b,-0.23433239905291503,0.1689405679942983,False
microsoft/deberta-v3-small,len_in_characters,qa,qwen32b,0.3195500430980219,0.057461571644666566,False
microsoft/deberta-v3-small,len_in_characters,abstracts,qwen14b,-0.19231646914383113,0.2611383375796649,False
microsoft/deberta-v3-small,len_in_characters,news,qwen14b,0.13644286246184503,0.42749436457735135,False
microsoft/deberta-v3-small,len_in_characters,reviews,qwen14b,-0.33137755480165165,0.048350247828421955,True
microsoft/deberta-v3-small,len_in_characters,qa,qwen14b,-0.35309822512516675,0.03465234302554163,True
microsoft/deberta-v3-small,len_in_characters,abstracts,solar,0.33639815070363466,0.044851166424459236,True
microsoft/deberta-v3-small,len_in_characters,news,solar,0.3797963151733229,0.022329393903596742,True
microsoft/deberta-v3-small,len_in_characters,reviews,solar,-0.10713650039880336,0.5339898964475145,False
microsoft/deberta-v3-small,len_in_characters,qa,solar,-0.12909628008915916,0.45301988558288736,False
microsoft/deberta-v3-small,polarity,abstracts,mistral,-0.24563619423242403,0.14872917074103834,False
microsoft/deberta-v3-small,polarity,news,mistral,-0.4074415986970003,0.01364594901604887,True
microsoft/deberta-v3-small,polarity,reviews,mistral,0.029007852444264116,0.8666305957570666,False
microsoft/deberta-v3-small,polarity,qa,mistral,-0.11576707094232361,0.5013578002894327,False
microsoft/deberta-v3-small,polarity,abstracts,deepseek,0.3049853594884186,0.07049811194789178,False
microsoft/deberta-v3-small,polarity,news,deepseek,0.06253296168798776,0.7171194087165911,False
microsoft/deberta-v3-small,polarity,reviews,deepseek,-0.07764423803826172,0.6526348780869026,False
microsoft/deberta-v3-small,polarity,qa,deepseek,0.2369680608175838,0.16406098549196962,False
microsoft/deberta-v3-small,polarity,abstracts,llama3.3,-0.19743131211113463,0.24842388824734113,False
microsoft/deberta-v3-small,polarity,news,llama3.3,-0.10636010202982829,0.5369748285666187,False
microsoft/deberta-v3-small,polarity,reviews,llama3.3,0.5248764696645897,0.0010141967756443898,True
microsoft/deberta-v3-small,polarity,qa,llama3.3,-0.22075220201645443,0.195734922569521,False
microsoft/deberta-v3-small,polarity,abstracts,qwen72b,0.04006935741550152,0.8165189929508533,False
microsoft/deberta-v3-small,polarity,news,qwen72b,0.5431660669297356,0.0006189985847768143,True
microsoft/deberta-v3-small,polarity,reviews,qwen72b,0.26584584866191613,0.11708380919638882,False
microsoft/deberta-v3-small,polarity,qa,qwen72b,-0.1980828732651918,0.24683447774851217,False
microsoft/deberta-v3-small,polarity,abstracts,qwen32b,0.053541706225438634,0.7564580804338235,False
microsoft/deberta-v3-small,polarity,news,qwen32b,0.3622581623467642,0.02991689900148912,True
microsoft/deberta-v3-small,polarity,reviews,qwen32b,0.3377981632171992,0.04391269194635693,True
microsoft/deberta-v3-small,polarity,qa,qwen32b,-0.6555631355489661,1.4273332299510742e-05,True
microsoft/deberta-v3-small,polarity,abstracts,qwen14b,0.10884171480137383,0.527462275811274,False
microsoft/deberta-v3-small,polarity,news,qwen14b,0.36812030728030803,0.027175195865002968,True
microsoft/deberta-v3-small,polarity,reviews,qwen14b,0.5436220182675233,0.0006112056436052385,True
microsoft/deberta-v3-small,polarity,qa,qwen14b,-0.45487886747847434,0.005314383677761947,True
microsoft/deberta-v3-small,polarity,abstracts,solar,0.03903609141441825,0.8211729137243381,False
microsoft/deberta-v3-small,polarity,news,solar,0.4185903224684398,0.011060512098789199,True
microsoft/deberta-v3-small,polarity,reviews,solar,0.24899899555724722,0.14307178870451834,False
microsoft/deberta-v3-small,polarity,qa,solar,-0.5711106816597041,0.00027508294307537355,True
microsoft/deberta-v3-small,subjectivity,abstracts,mistral,-0.17888482642163334,0.29654108111163896,False
microsoft/deberta-v3-small,subjectivity,news,mistral,-0.5773761724413232,0.00022703882468208617,True
microsoft/deberta-v3-small,subjectivity,reviews,mistral,-0.17476694160143352,0.30798100669346623,False
microsoft/deberta-v3-small,subjectivity,qa,mistral,0.08692451005581892,0.6141934389293338,False
microsoft/deberta-v3-small,subjectivity,abstracts,deepseek,0.04430984405466605,0.7974857409395738,False
microsoft/deberta-v3-small,subjectivity,news,deepseek,-0.18488289043407075,0.2803701693587146,False
microsoft/deberta-v3-small,subjectivity,reviews,deepseek,-0.26282250243196625,0.12146569437533314,False
microsoft/deberta-v3-small,subjectivity,qa,deepseek,0.40236904920216776,0.014981098568813432,True
microsoft/deberta-v3-small,subjectivity,abstracts,llama3.3,-0.3383451943887901,0.043550328197860894,True
microsoft/deberta-v3-small,subjectivity,news,llama3.3,0.08020609117662933,0.6419291157356096,False
microsoft/deberta-v3-small,subjectivity,reviews,llama3.3,0.24574109297381122,0.14855026703208926,False
microsoft/deberta-v3-small,subjectivity,qa,llama3.3,-0.08853628430049368,0.6076153279067915,False
microsoft/deberta-v3-small,subjectivity,abstracts,qwen72b,0.05123287633000498,0.7666622878603996,False
microsoft/deberta-v3-small,subjectivity,news,qwen72b,0.43069066580018445,0.00873683168297215,True
microsoft/deberta-v3-small,subjectivity,reviews,qwen72b,0.24647655384548306,0.14730035160762103,False
microsoft/deberta-v3-small,subjectivity,qa,qwen72b,-0.26709533255930834,0.11530789982395072,False
microsoft/deberta-v3-small,subjectivity,abstracts,qwen32b,0.10833642702171256,0.5293924748368353,False
microsoft/deberta-v3-small,subjectivity,news,qwen32b,0.371602550020218,0.025646998525667965,True
microsoft/deberta-v3-small,subjectivity,reviews,qwen32b,0.363455450336757,0.02933922201657012,True
microsoft/deberta-v3-small,subjectivity,qa,qwen32b,-0.5466935835423196,0.0005609396059431051,True
microsoft/deberta-v3-small,subjectivity,abstracts,qwen14b,0.10910970639993507,0.5264399412905151,False
microsoft/deberta-v3-small,subjectivity,news,qwen14b,0.19533201792521868,0.25359130929234,False
microsoft/deberta-v3-small,subjectivity,reviews,qwen14b,0.5158411114466663,0.0012814298418884862,True
microsoft/deberta-v3-small,subjectivity,qa,qwen14b,-0.559792381149187,0.0003853740022448165,True
microsoft/deberta-v3-small,subjectivity,abstracts,solar,0.44073767220362403,0.007137154753162551,True
microsoft/deberta-v3-small,subjectivity,news,solar,0.34783957613737104,0.037636157688810734,True
microsoft/deberta-v3-small,subjectivity,reviews,solar,-0.027262775080743852,0.8745884659457225,False
microsoft/deberta-v3-small,subjectivity,qa,solar,-0.5410678276085984,0.0006560097877920578,True
microsoft/deberta-v3-small,POS_VERB,abstracts,mistral,0.04304858343217382,0.8031353796765747,False
microsoft/deberta-v3-small,POS_VERB,news,mistral,-0.1050289983906326,0.5421109414976741,False
microsoft/deberta-v3-small,POS_VERB,reviews,mistral,-0.46894359081755566,0.003914619421220551,True
microsoft/deberta-v3-small,POS_VERB,qa,mistral,0.08168176832108755,0.6357943247791094,False
microsoft/deberta-v3-small,POS_VERB,abstracts,deepseek,-0.26725747806594513,0.11507893122643982,False
microsoft/deberta-v3-small,POS_VERB,news,deepseek,0.5782561892992998,0.00022093060123244012,True
microsoft/deberta-v3-small,POS_VERB,reviews,deepseek,0.17858888752371826,0.2973540535617586,False
microsoft/deberta-v3-small,POS_VERB,qa,deepseek,0.6317459150586724,3.5926922302943356e-05,True
microsoft/deberta-v3-small,POS_VERB,abstracts,llama3.3,0.019802995414050464,0.9087338258082489,False
microsoft/deberta-v3-small,POS_VERB,news,llama3.3,0.08294057945976911,0.6305798826172385,False
microsoft/deberta-v3-small,POS_VERB,reviews,llama3.3,-0.12759606486673114,0.4583314441190728,False
microsoft/deberta-v3-small,POS_VERB,qa,llama3.3,-0.5098524305792183,0.0014910628675297904,True
microsoft/deberta-v3-small,POS_VERB,abstracts,qwen72b,-0.04399335055174486,0.7989024889044586,False
microsoft/deberta-v3-small,POS_VERB,news,qwen72b,0.5665479990134947,0.00031559116909506124,True
microsoft/deberta-v3-small,POS_VERB,reviews,qwen72b,0.30265767248408165,0.07278075580301738,False
microsoft/deberta-v3-small,POS_VERB,qa,qwen72b,0.06011006382161829,0.7276545419917846,False
microsoft/deberta-v3-small,POS_VERB,abstracts,qwen32b,-0.1606420330377164,0.3493071270262672,False
microsoft/deberta-v3-small,POS_VERB,news,qwen32b,0.22655700612313368,0.18393966586076158,False
microsoft/deberta-v3-small,POS_VERB,reviews,qwen32b,0.4749955971552511,0.003418578361197258,True
microsoft/deberta-v3-small,POS_VERB,qa,qwen32b,-0.1183166869790787,0.4919147529213197,False
microsoft/deberta-v3-small,POS_VERB,abstracts,qwen14b,-0.2262691018744048,0.18451255303199185,False
microsoft/deberta-v3-small,POS_VERB,news,qwen14b,0.14355088881187855,0.4035786829109207,False
microsoft/deberta-v3-small,POS_VERB,reviews,qwen14b,0.35319889306783325,0.03459716345420253,True
microsoft/deberta-v3-small,POS_VERB,qa,qwen14b,0.4734776209726171,0.0035375614966275063,True
microsoft/deberta-v3-small,POS_VERB,abstracts,solar,-0.5443719682143687,0.0005985771720063392,True
microsoft/deberta-v3-small,POS_VERB,news,solar,-0.0331509352523682,0.8477904010275874,False
microsoft/deberta-v3-small,POS_VERB,reviews,solar,0.5048029126214473,0.0016906703626818928,True
microsoft/deberta-v3-small,POS_VERB,qa,solar,-0.470603956955202,0.003772683265060149,True
microsoft/deberta-v3-small,POS_NOUN,abstracts,mistral,0.2638990415546745,0.11989159180037928,False
microsoft/deberta-v3-small,POS_NOUN,news,mistral,-0.539783923259707,0.0006796132997451387,True
microsoft/deberta-v3-small,POS_NOUN,reviews,mistral,0.49861213953266437,0.0019671200178394375,True
microsoft/deberta-v3-small,POS_NOUN,qa,mistral,0.34008172409306964,0.04241596930473393,True
microsoft/deberta-v3-small,POS_NOUN,abstracts,deepseek,-0.22123119769636568,0.19474204646896243,False
microsoft/deberta-v3-small,POS_NOUN,news,deepseek,-0.5031813144645193,0.0017595665106005364,True
microsoft/deberta-v3-small,POS_NOUN,reviews,deepseek,0.2965324914994131,0.07906377279345704,False
microsoft/deberta-v3-small,POS_NOUN,qa,deepseek,0.0943772749496717,0.5840326876807529,False
microsoft/deberta-v3-small,POS_NOUN,abstracts,llama3.3,-0.07057257095567013,0.6825379812707053,False
microsoft/deberta-v3-small,POS_NOUN,news,llama3.3,0.046963817656484205,0.7856309993736459,False
microsoft/deberta-v3-small,POS_NOUN,reviews,llama3.3,0.34771320253591464,0.037710352374464906,True
microsoft/deberta-v3-small,POS_NOUN,qa,llama3.3,-0.3315566947311164,0.04822173971271166,True
microsoft/deberta-v3-small,POS_NOUN,abstracts,qwen72b,-0.05697485639408416,0.7413599551267098,False
microsoft/deberta-v3-small,POS_NOUN,news,qwen72b,-0.4781511886226819,0.0031823135429116544,True
microsoft/deberta-v3-small,POS_NOUN,reviews,qwen72b,-0.2337267118094256,0.1700764583477413,False
microsoft/deberta-v3-small,POS_NOUN,qa,qwen72b,-0.1629407660197254,0.34236234093350426,False
microsoft/deberta-v3-small,POS_NOUN,abstracts,qwen32b,-0.14822307474120072,0.38828485161293413,False
microsoft/deberta-v3-small,POS_NOUN,news,qwen32b,-0.5746088339747115,0.0002472449964243627,True
microsoft/deberta-v3-small,POS_NOUN,reviews,qwen32b,-0.5109089995622402,0.0014520226694994874,True
microsoft/deberta-v3-small,POS_NOUN,qa,qwen32b,0.029909922166377487,0.8625220001852372,False
microsoft/deberta-v3-small,POS_NOUN,abstracts,qwen14b,-0.024755882054369686,0.8860413952946058,False
microsoft/deberta-v3-small,POS_NOUN,news,qwen14b,-0.22182589608721742,0.19351425527172794,False
microsoft/deberta-v3-small,POS_NOUN,reviews,qwen14b,-0.39981939750780443,0.015692643487236875,True
microsoft/deberta-v3-small,POS_NOUN,qa,qwen14b,-0.4752374559671369,0.0033999456294899204,True
microsoft/deberta-v3-small,POS_NOUN,abstracts,solar,0.1524536529419227,0.3747320547244131,False
microsoft/deberta-v3-small,POS_NOUN,news,solar,-0.26431914344160923,0.11928148020285034,False
microsoft/deberta-v3-small,POS_NOUN,reviews,solar,0.06378519257231333,0.7116944564352017,False
microsoft/deberta-v3-small,POS_NOUN,qa,solar,-0.057805832336473996,0.7377195449601538,False
microsoft/deberta-v3-small,POS_ADJ,abstracts,mistral,-0.1290302275011918,0.4532530459220192,False
microsoft/deberta-v3-small,POS_ADJ,news,mistral,-0.6297638308268705,3.866178274859222e-05,True
microsoft/deberta-v3-small,POS_ADJ,reviews,mistral,0.5314695136318698,0.0008515565972341491,True
microsoft/deberta-v3-small,POS_ADJ,qa,mistral,0.24069033406843013,0.157343624666394,False
microsoft/deberta-v3-small,POS_ADJ,abstracts,deepseek,0.3087576181983405,0.06691835343405793,False
microsoft/deberta-v3-small,POS_ADJ,news,deepseek,-0.29589426317583434,0.07974195018708606,False
microsoft/deberta-v3-small,POS_ADJ,reviews,deepseek,-0.28983626488097053,0.08640610341198293,False
microsoft/deberta-v3-small,POS_ADJ,qa,deepseek,0.19853120613323905,0.2457447797921777,False
microsoft/deberta-v3-small,POS_ADJ,abstracts,llama3.3,-0.09639713664734412,0.5759734719360545,False
microsoft/deberta-v3-small,POS_ADJ,news,llama3.3,0.09972986170621286,0.5627867692274268,False
microsoft/deberta-v3-small,POS_ADJ,reviews,llama3.3,0.3034792936918388,0.07196853018432696,False
microsoft/deberta-v3-small,POS_ADJ,qa,llama3.3,-0.3796201051833149,0.022396792329597185,True
microsoft/deberta-v3-small,POS_ADJ,abstracts,qwen72b,0.05341394244239489,0.7570217095964793,False
microsoft/deberta-v3-small,POS_ADJ,news,qwen72b,0.2706448295555725,0.11037330628449951,False
microsoft/deberta-v3-small,POS_ADJ,reviews,qwen72b,-0.28040175343613427,0.09762970920689842,False
microsoft/deberta-v3-small,POS_ADJ,qa,qwen72b,-0.1826627809428665,0.28628758124456316,False
microsoft/deberta-v3-small,POS_ADJ,abstracts,qwen32b,0.18949969330333047,0.26832053369325815,False
microsoft/deberta-v3-small,POS_ADJ,news,qwen32b,-0.3333347099471461,0.046961057601097825,True
microsoft/deberta-v3-small,POS_ADJ,reviews,qwen32b,-0.38734298957615193,0.01959686802028714,True
microsoft/deberta-v3-small,POS_ADJ,qa,qwen32b,-0.03686515602281373,0.8309704262501086,False
microsoft/deberta-v3-small,POS_ADJ,abstracts,qwen14b,0.21167906107127252,0.21521464279248825,False
microsoft/deberta-v3-small,POS_ADJ,news,qwen14b,0.3873984866830136,0.019577857182168555,True
microsoft/deberta-v3-small,POS_ADJ,reviews,qwen14b,-0.23850405701457883,0.16126449953708322,False
microsoft/deberta-v3-small,POS_ADJ,qa,qwen14b,-0.4962229446831895,0.0020839571838143756,True
microsoft/deberta-v3-small,POS_ADJ,abstracts,solar,0.13075882595297203,0.44717258095032386,False
microsoft/deberta-v3-small,POS_ADJ,news,solar,0.04569905012455149,0.7912747046843567,False
microsoft/deberta-v3-small,POS_ADJ,reviews,solar,-0.5016690166019695,0.0018260264981759906,True
microsoft/deberta-v3-small,POS_ADJ,qa,solar,-0.4008840490209138,0.015392148432030107,True
microsoft/deberta-v3-small,POS_ADV,abstracts,mistral,-0.14626848657360508,0.3946414779430987,False
microsoft/deberta-v3-small,POS_ADV,news,mistral,-0.21120250169213908,0.21627337898059093,False
microsoft/deberta-v3-small,POS_ADV,reviews,mistral,-0.4586580715916194,0.004901367342906292,True
microsoft/deberta-v3-small,POS_ADV,qa,mistral,-0.1845429381244006,0.2812710839270643,False
microsoft/deberta-v3-small,POS_ADV,abstracts,deepseek,0.19496344222055315,0.25450588062703755,False
microsoft/deberta-v3-small,POS_ADV,news,deepseek,0.5414784283339006,0.0006486163139519093,True
microsoft/deberta-v3-small,POS_ADV,reviews,deepseek,-0.3996254073725344,0.015747923889394368,True
microsoft/deberta-v3-small,POS_ADV,qa,deepseek,0.6968317032246893,2.3462082927771393e-06,True
microsoft/deberta-v3-small,POS_ADV,abstracts,llama3.3,0.01712607383717387,0.9210293963839871,False
microsoft/deberta-v3-small,POS_ADV,news,llama3.3,0.05975263159070686,0.7292129357665074,False
microsoft/deberta-v3-small,POS_ADV,reviews,llama3.3,-0.02135041070986098,0.9016356060373147,False
microsoft/deberta-v3-small,POS_ADV,qa,llama3.3,-0.28906823636450635,0.08728076722037562,False
